state,county,month,maskdays,days,maskcoverage
OK,Alfalfa County,202106,0,30,0
OK,Alfalfa County,202107,0,31,0
OK,Alfalfa County,202108,0,15,0
MI,Alger County,202004,5,21,0.24
MI,Alger County,202005,31,31,1
MI,Alger County,202006,30,30,1
MI,Alger County,202007,31,31,1
MI,Alger County,202008,31,31,1
MI,Alger County,202009,30,30,1
MI,Alger County,202010,28,31,0.9
MI,Alger County,202011,30,30,1
MI,Alger County,202012,31,31,1
MI,Alger County,202101,31,31,1
MI,Alger County,202102,28,28,1
MI,Alger County,202103,31,31,1
MI,Alger County,202104,30,30,1
MI,Alger County,202105,31,31,1
MI,Alger County,202106,21,30,0.7
MI,Alger County,202107,0,31,0
MI,Alger County,202108,0,15,0
IA,Allamakee County,202006,0,30,0
IA,Allamakee County,202004,0,21,0
IA,Allamakee County,202005,0,31,0
IA,Allamakee County,202007,0,31,0
IA,Allamakee County,202008,0,31,0
IA,Allamakee County,202009,0,30,0
IA,Allamakee County,202010,0,31,0
IA,Allamakee County,202011,14,30,0.47
IA,Allamakee County,202012,31,31,1
IA,Allamakee County,202101,31,31,1
IA,Allamakee County,202102,6,28,0.21
IA,Allamakee County,202103,0,31,0
IA,Allamakee County,202104,0,30,0
IA,Allamakee County,202105,0,31,0
IA,Allamakee County,202106,0,30,0
IA,Allamakee County,202107,0,31,0
IA,Allamakee County,202108,0,15,0
MI,Allegan County,202004,5,21,0.24
MI,Allegan County,202005,31,31,1
MI,Allegan County,202006,30,30,1
MI,Allegan County,202007,31,31,1
MI,Allegan County,202008,31,31,1
MI,Allegan County,202009,30,30,1
MI,Allegan County,202011,30,30,1
MI,Allegan County,202010,28,31,0.9
MI,Allegan County,202012,31,31,1
MI,Allegan County,202101,31,31,1
MI,Allegan County,202102,28,28,1
MI,Allegan County,202103,31,31,1
MI,Allegan County,202104,30,30,1
MI,Allegan County,202105,31,31,1
MI,Allegan County,202106,21,30,0.7
MI,Allegan County,202107,0,31,0
MI,Allegan County,202108,0,15,0
MD,Allegany County,202006,30,30,1
MD,Allegany County,202008,31,31,1
MD,Allegany County,202005,31,31,1
MD,Allegany County,202004,13,21,0.62
MD,Allegany County,202007,31,31,1
MD,Allegany County,202009,30,30,1
MD,Allegany County,202010,31,31,1
MD,Allegany County,202011,30,30,1
MD,Allegany County,202012,31,31,1
NY,Allegany County,202004,14,21,0.67
NY,Allegany County,202005,31,31,1
NY,Allegany County,202006,30,30,1
NY,Allegany County,202007,31,31,1
NY,Allegany County,202008,31,31,1
NY,Allegany County,202009,30,30,1
NY,Allegany County,202010,31,31,1
NY,Allegany County,202011,30,30,1
NY,Allegany County,202012,31,31,1
MD,Allegany County,202101,31,31,1
MD,Allegany County,202102,28,28,1
MD,Allegany County,202103,31,31,1
MD,Allegany County,202104,30,30,1
MD,Allegany County,202105,14,31,0.45
MD,Allegany County,202106,0,30,0
MD,Allegany County,202107,0,31,0
MD,Allegany County,202108,0,15,0
NY,Allegany County,202101,31,31,1
NY,Allegany County,202102,28,28,1
NY,Allegany County,202103,31,31,1
NY,Allegany County,202104,30,30,1
NY,Allegany County,202105,31,31,1
NY,Allegany County,202106,24,30,0.8
NY,Allegany County,202107,0,31,0
NY,Allegany County,202108,0,15,0
NC,Alleghany County,202005,0,31,0
NC,Alleghany County,202006,5,30,0.17
NC,Alleghany County,202004,0,21,0
NC,Alleghany County,202007,31,31,1
NC,Alleghany County,202008,31,31,1
NC,Alleghany County,202009,30,30,1
NC,Alleghany County,202010,31,31,1
NC,Alleghany County,202011,30,30,1
NC,Alleghany County,202012,31,31,1
VA,Alleghany County,202004,0,21,0
VA,Alleghany County,202005,3,31,0.1
VA,Alleghany County,202006,30,30,1
VA,Alleghany County,202007,31,31,1
VA,Alleghany County,202008,31,31,1
VA,Alleghany County,202009,30,30,1
VA,Alleghany County,202010,31,31,1
VA,Alleghany County,202011,30,30,1
VA,Alleghany County,202012,31,31,1
NC,Alleghany County,202101,31,31,1
NC,Alleghany County,202102,28,28,1
NC,Alleghany County,202103,31,31,1
NC,Alleghany County,202104,30,30,1
NC,Alleghany County,202105,13,31,0.42
NC,Alleghany County,202106,0,30,0
NC,Alleghany County,202107,0,31,0
NC,Alleghany County,202108,0,15,0
VA,Alleghany County,202101,31,31,1
VA,Alleghany County,202102,28,28,1
VA,Alleghany County,202103,31,31,1
VA,Alleghany County,202104,30,30,1
VA,Alleghany County,202105,14,31,0.45
VA,Alleghany County,202106,0,30,0
VA,Alleghany County,202107,0,31,0
VA,Alleghany County,202108,0,15,0
PA,Allegheny County,202004,12,21,0.57
PA,Allegheny County,202005,31,31,1
PA,Allegheny County,202006,30,30,1
PA,Allegheny County,202007,31,31,1
PA,Allegheny County,202008,31,31,1
PA,Allegheny County,202009,30,30,1
PA,Allegheny County,202010,31,31,1
PA,Allegheny County,202011,30,30,1
PA,Allegheny County,202012,31,31,1
PA,Allegheny County,202101,31,31,1
PA,Allegheny County,202102,28,28,1
PA,Allegheny County,202103,31,31,1
PA,Allegheny County,202104,30,30,1
PA,Allegheny County,202105,31,31,1
PA,Allegheny County,202106,27,30,0.9
PA,Allegheny County,202107,0,31,0
PA,Allegheny County,202108,0,15,0
IN,Allen County,202006,0,30,0
IN,Allen County,202004,0,21,0
IN,Allen County,202005,0,31,0
IN,Allen County,202007,5,31,0.16
IN,Allen County,202008,31,31,1
IN,Allen County,202009,30,30,1
IN,Allen County,202010,31,31,1
IN,Allen County,202011,30,30,1
IN,Allen County,202012,31,31,1
KS,Allen County,202005,0,31,0
KS,Allen County,202004,0,21,0
KS,Allen County,202006,0,30,0
KS,Allen County,202007,29,31,0.94
KS,Allen County,202008,31,31,1
KS,Allen County,202009,30,30,1
KS,Allen County,202010,31,31,1
KS,Allen County,202011,30,30,1
KS,Allen County,202012,31,31,1
KY,Allen County,202004,0,21,0
KY,Allen County,202005,0,31,0
KY,Allen County,202006,0,30,0
KY,Allen County,202007,22,31,0.71
KY,Allen County,202008,31,31,1
KY,Allen County,202009,30,30,1
KY,Allen County,202010,31,31,1
KY,Allen County,202011,30,30,1
KY,Allen County,202012,31,31,1
OH,Allen County,202005,0,31,0
OH,Allen County,202004,0,21,0
OH,Allen County,202006,0,30,0
OH,Allen County,202007,15,31,0.48
OH,Allen County,202008,31,31,1
OH,Allen County,202009,30,30,1
OH,Allen County,202010,31,31,1
OH,Allen County,202011,30,30,1
OH,Allen County,202012,31,31,1
IN,Allen County,202101,31,31,1
IN,Allen County,202102,28,28,1
IN,Allen County,202103,31,31,1
IN,Allen County,202104,5,30,0.17
IN,Allen County,202105,0,31,0
IN,Allen County,202106,0,30,0
IN,Allen County,202107,0,31,0
IN,Allen County,202108,0,15,0
KS,Allen County,202101,31,31,1
KS,Allen County,202102,28,28,1
KS,Allen County,202103,30,31,0.97
KS,Allen County,202104,0,30,0
KS,Allen County,202105,0,31,0
KS,Allen County,202106,0,30,0
KS,Allen County,202107,0,31,0
KS,Allen County,202108,0,15,0
KY,Allen County,202101,31,31,1
KY,Allen County,202102,28,28,1
KY,Allen County,202103,31,31,1
KY,Allen County,202104,30,30,1
KY,Allen County,202105,31,31,1
KY,Allen County,202106,10,30,0.33
KY,Allen County,202107,0,31,0
KY,Allen County,202108,0,15,0
OH,Allen County,202101,31,31,1
OH,Allen County,202102,28,28,1
OH,Allen County,202103,31,31,1
OH,Allen County,202104,30,30,1
OH,Allen County,202105,31,31,1
OH,Allen County,202106,1,30,0.03
OH,Allen County,202107,0,31,0
OH,Allen County,202108,0,15,0
LA,Allen Parish,202005,0,31,0
LA,Allen Parish,202004,0,21,0
LA,Allen Parish,202006,0,30,0
LA,Allen Parish,202007,19,31,0.61
LA,Allen Parish,202008,31,31,1
LA,Allen Parish,202009,30,30,1
LA,Allen Parish,202010,31,31,1
LA,Allen Parish,202011,30,30,1
LA,Allen Parish,202012,31,31,1
LA,Allen Parish,202101,31,31,1
LA,Allen Parish,202102,28,28,1
LA,Allen Parish,202103,31,31,1
LA,Allen Parish,202104,27,30,0.9
LA,Allen Parish,202105,0,31,0
LA,Allen Parish,202106,0,30,0
LA,Allen Parish,202107,0,31,0
LA,Allen Parish,202108,12,15,0.8
SC,Allendale County,202004,0,21,0
SC,Allendale County,202005,0,31,0
SC,Allendale County,202006,0,30,0
SC,Allendale County,202007,0,31,0
SC,Allendale County,202008,0,31,0
SC,Allendale County,202009,0,30,0
SC,Allendale County,202010,0,31,0
SC,Allendale County,202011,0,30,0
SC,Allendale County,202012,0,31,0
SC,Allendale County,202101,0,31,0
SC,Allendale County,202102,0,28,0
SC,Allendale County,202103,0,31,0
SC,Allendale County,202104,0,30,0
SC,Allendale County,202105,0,31,0
SC,Allendale County,202106,0,30,0
SC,Allendale County,202107,0,31,0
SC,Allendale County,202108,0,15,0
MI,Alpena County,202004,5,21,0.24
MI,Alpena County,202005,31,31,1
MI,Alpena County,202006,30,30,1
MI,Alpena County,202007,31,31,1
MI,Alpena County,202008,31,31,1
MI,Alpena County,202009,30,30,1
MI,Alpena County,202010,28,31,0.9
MI,Alpena County,202011,30,30,1
MI,Alpena County,202012,31,31,1
MI,Alpena County,202101,31,31,1
MI,Alpena County,202102,28,28,1
MI,Alpena County,202103,31,31,1
MI,Alpena County,202104,30,30,1
MI,Alpena County,202105,31,31,1
MI,Alpena County,202106,21,30,0.7
MI,Alpena County,202107,0,31,0
MI,Alpena County,202108,0,15,0
CA,Alpine County,202004,0,21,0
CA,Alpine County,202005,0,31,0
CA,Alpine County,202006,13,30,0.43
CA,Alpine County,202007,31,31,1
CA,Alpine County,202008,31,31,1
CA,Alpine County,202009,30,30,1
CA,Alpine County,202010,31,31,1
CA,Alpine County,202011,30,30,1
CA,Alpine County,202012,31,31,1
CA,Alpine County,202101,31,31,1
CA,Alpine County,202102,28,28,1
CA,Alpine County,202103,31,31,1
CA,Alpine County,202104,30,30,1
CA,Alpine County,202105,31,31,1
CA,Alpine County,202106,30,30,1
CA,Alpine County,202107,31,31,1
CA,Alpine County,202108,15,15,1
CA,Amador County,202006,13,30,0.43
CA,Amador County,202004,0,21,0
CA,Amador County,202005,0,31,0
CA,Amador County,202007,31,31,1
CA,Amador County,202008,31,31,1
CA,Amador County,202009,30,30,1
CA,Amador County,202010,31,31,1
CA,Amador County,202011,30,30,1
CA,Amador County,202012,31,31,1
CA,Amador County,202101,31,31,1
CA,Amador County,202102,28,28,1
CA,Amador County,202103,31,31,1
CA,Amador County,202104,30,30,1
CA,Amador County,202105,31,31,1
CA,Amador County,202106,30,30,1
CA,Amador County,202107,31,31,1
CA,Amador County,202108,15,15,1
VA,Amelia County,202004,0,21,0
VA,Amelia County,202005,3,31,0.1
VA,Amelia County,202006,30,30,1
VA,Amelia County,202007,31,31,1
VA,Amelia County,202008,31,31,1
VA,Amelia County,202009,30,30,1
VA,Amelia County,202010,31,31,1
VA,Amelia County,202011,30,30,1
VA,Amelia County,202012,31,31,1
VA,Amelia County,202101,31,31,1
VA,Amelia County,202102,28,28,1
VA,Amelia County,202103,31,31,1
VA,Amelia County,202104,30,30,1
VA,Amelia County,202105,14,31,0.45
VA,Amelia County,202106,0,30,0
VA,Amelia County,202107,0,31,0
VA,Amelia County,202108,0,15,0
VA,Amherst County,202004,0,21,0
VA,Amherst County,202005,3,31,0.1
VA,Amherst County,202006,30,30,1
VA,Amherst County,202007,31,31,1
VA,Amherst County,202008,31,31,1
VA,Amherst County,202009,30,30,1
VA,Amherst County,202010,31,31,1
VA,Amherst County,202011,30,30,1
VA,Amherst County,202012,31,31,1
VA,Amherst County,202101,31,31,1
VA,Amherst County,202102,28,28,1
VA,Amherst County,202103,31,31,1
VA,Amherst County,202104,30,30,1
VA,Amherst County,202105,14,31,0.45
VA,Amherst County,202106,0,30,0
VA,Amherst County,202107,0,31,0
VA,Amherst County,202108,0,15,0
MS,Amite County,202005,0,31,0
MS,Amite County,202004,0,21,0
MS,Amite County,202006,0,30,0
MS,Amite County,202007,0,31,0
MS,Amite County,202008,27,31,0.87
MS,Amite County,202011,0,30,0
MS,Amite County,202009,29,30,0.97
MS,Amite County,202010,0,31,0
MS,Amite County,202012,30,31,0.97
MS,Amite County,202101,31,31,1
MS,Amite County,202102,28,28,1
MS,Amite County,202103,2,31,0.06
MS,Amite County,202104,0,30,0
MS,Amite County,202105,0,31,0
MS,Amite County,202106,0,30,0
MS,Amite County,202107,0,31,0
MS,Amite County,202108,0,15,0
AK,Anchorage Municipality,202004,0,21,0
AK,Anchorage Municipality,202005,0,31,0
AK,Anchorage Municipality,202006,0,30,0
AK,Anchorage Municipality,202007,0,31,0
AK,Anchorage Municipality,202008,0,31,0
AK,Anchorage Municipality,202009,0,30,0
AK,Anchorage Municipality,202010,0,31,0
AK,Anchorage Municipality,202011,0,30,0
AK,Anchorage Municipality,202012,0,31,0
AK,Anchorage Municipality,202101,0,31,0
AK,Anchorage Municipality,202102,0,28,0
AK,Anchorage Municipality,202103,0,31,0
AK,Anchorage Municipality,202104,0,30,0
AK,Anchorage Municipality,202105,0,31,0
AK,Anchorage Municipality,202106,0,30,0
AK,Anchorage Municipality,202107,0,31,0
AK,Anchorage Municipality,202108,0,15,0
KS,Anderson County,202006,0,30,0
KS,Anderson County,202004,0,21,0
KS,Anderson County,202005,0,31,0
KS,Anderson County,202007,29,31,0.94
KS,Anderson County,202008,31,31,1
KS,Anderson County,202009,30,30,1
KS,Anderson County,202010,31,31,1
KS,Anderson County,202011,30,30,1
KS,Anderson County,202012,31,31,1
KY,Anderson County,202006,0,30,0
KY,Anderson County,202004,0,21,0
KY,Anderson County,202005,0,31,0
KY,Anderson County,202007,22,31,0.71
KY,Anderson County,202008,31,31,1
KY,Anderson County,202009,30,30,1
KY,Anderson County,202010,31,31,1
KY,Anderson County,202011,30,30,1
KY,Anderson County,202012,31,31,1
SC,Anderson County,202004,0,21,0
SC,Anderson County,202005,0,31,0
SC,Anderson County,202006,0,30,0
SC,Anderson County,202007,0,31,0
SC,Anderson County,202008,0,31,0
SC,Anderson County,202009,0,30,0
SC,Anderson County,202010,0,31,0
SC,Anderson County,202011,0,30,0
SC,Anderson County,202012,0,31,0
TN,Anderson County,202004,0,21,0
TN,Anderson County,202005,0,31,0
TN,Anderson County,202006,0,30,0
TN,Anderson County,202007,0,31,0
TN,Anderson County,202008,0,31,0
TN,Anderson County,202009,0,30,0
TN,Anderson County,202010,0,31,0
TN,Anderson County,202011,0,30,0
TN,Anderson County,202012,0,31,0
TX,Anderson County,202004,0,21,0
TX,Anderson County,202005,0,31,0
TX,Anderson County,202006,0,30,0
TX,Anderson County,202007,29,31,0.94
TX,Anderson County,202008,31,31,1
TX,Anderson County,202009,30,30,1
TX,Anderson County,202010,31,31,1
TX,Anderson County,202011,30,30,1
TX,Anderson County,202012,31,31,1
KS,Anderson County,202101,31,31,1
KS,Anderson County,202102,28,28,1
KS,Anderson County,202103,30,31,0.97
KS,Anderson County,202104,0,30,0
KS,Anderson County,202105,0,31,0
KS,Anderson County,202106,0,30,0
KS,Anderson County,202107,0,31,0
KS,Anderson County,202108,0,15,0
KY,Anderson County,202101,31,31,1
KY,Anderson County,202102,28,28,1
KY,Anderson County,202103,31,31,1
KY,Anderson County,202104,30,30,1
KY,Anderson County,202105,31,31,1
KY,Anderson County,202106,10,30,0.33
KY,Anderson County,202107,0,31,0
KY,Anderson County,202108,0,15,0
SC,Anderson County,202101,0,31,0
SC,Anderson County,202102,0,28,0
SC,Anderson County,202103,0,31,0
SC,Anderson County,202104,0,30,0
SC,Anderson County,202105,0,31,0
SC,Anderson County,202106,0,30,0
SC,Anderson County,202107,0,31,0
SC,Anderson County,202108,0,15,0
TN,Anderson County,202101,0,31,0
TN,Anderson County,202102,0,28,0
TN,Anderson County,202103,0,31,0
TN,Anderson County,202104,0,30,0
TN,Anderson County,202105,0,31,0
TN,Anderson County,202106,0,30,0
TN,Anderson County,202107,0,31,0
TN,Anderson County,202108,0,15,0
TX,Anderson County,202101,31,31,1
TX,Anderson County,202102,28,28,1
TX,Anderson County,202103,9,31,0.29
TX,Anderson County,202104,0,30,0
TX,Anderson County,202105,0,31,0
TX,Anderson County,202106,0,30,0
TX,Anderson County,202107,0,31,0
TX,Anderson County,202108,0,15,0
MO,Andrew County,202004,0,21,0
MO,Andrew County,202005,0,31,0
MO,Andrew County,202006,0,30,0
MO,Andrew County,202007,0,31,0
MO,Andrew County,202008,0,31,0
MO,Andrew County,202009,0,30,0
MO,Andrew County,202010,0,31,0
MO,Andrew County,202011,0,30,0
MO,Andrew County,202012,0,31,0
MO,Andrew County,202101,0,31,0
MO,Andrew County,202102,0,28,0
MO,Andrew County,202103,0,31,0
MO,Andrew County,202104,0,30,0
MO,Andrew County,202105,0,31,0
MO,Andrew County,202106,0,30,0
MO,Andrew County,202107,0,31,0
MO,Andrew County,202108,0,15,0
TX,Andrews County,202005,0,31,0
TX,Andrews County,202004,0,21,0
TX,Andrews County,202006,0,30,0
TX,Andrews County,202007,29,31,0.94
TX,Andrews County,202008,31,31,1
TX,Andrews County,202009,30,30,1
TX,Andrews County,202010,31,31,1
TX,Andrews County,202011,30,30,1
TX,Andrews County,202012,31,31,1
TX,Andrews County,202101,31,31,1
TX,Andrews County,202102,28,28,1
TX,Andrews County,202103,9,31,0.29
TX,Andrews County,202104,0,30,0
TX,Andrews County,202105,0,31,0
TX,Andrews County,202106,0,30,0
TX,Andrews County,202107,0,31,0
TX,Andrews County,202108,0,15,0
ME,Androscoggin County,202004,0,21,0
ME,Androscoggin County,202005,31,31,1
ME,Androscoggin County,202006,30,30,1
ME,Androscoggin County,202007,31,31,1
ME,Androscoggin County,202008,31,31,1
ME,Androscoggin County,202009,30,30,1
ME,Androscoggin County,202010,31,31,1
ME,Androscoggin County,202011,30,30,1
ME,Androscoggin County,202012,31,31,1
ME,Androscoggin County,202101,31,31,1
ME,Androscoggin County,202102,28,28,1
ME,Androscoggin County,202103,31,31,1
ME,Androscoggin County,202104,30,30,1
ME,Androscoggin County,202105,23,31,0.74
ME,Androscoggin County,202106,0,30,0
ME,Androscoggin County,202107,0,31,0
ME,Androscoggin County,202108,0,15,0
TX,Angelina County,202006,0,30,0
TX,Angelina County,202004,0,21,0
TX,Angelina County,202005,0,31,0
TX,Angelina County,202007,29,31,0.94
TX,Angelina County,202008,31,31,1
TX,Angelina County,202009,30,30,1
TX,Angelina County,202010,31,31,1
TX,Angelina County,202011,30,30,1
TX,Angelina County,202012,31,31,1
TX,Angelina County,202101,31,31,1
TX,Angelina County,202102,28,28,1
TX,Angelina County,202103,9,31,0.29
TX,Angelina County,202104,0,30,0
TX,Angelina County,202105,0,31,0
TX,Angelina County,202106,0,30,0
TX,Angelina County,202107,0,31,0
TX,Angelina County,202108,0,15,0
MD,Anne Arundel County,202004,13,21,0.62
MD,Anne Arundel County,202005,31,31,1
MD,Anne Arundel County,202006,30,30,1
MD,Anne Arundel County,202007,31,31,1
MD,Anne Arundel County,202008,31,31,1
MD,Anne Arundel County,202009,30,30,1
MD,Anne Arundel County,202010,31,31,1
MD,Anne Arundel County,202011,30,30,1
MD,Anne Arundel County,202012,31,31,1
MD,Anne Arundel County,202101,31,31,1
MD,Anne Arundel County,202102,28,28,1
MD,Anne Arundel County,202103,31,31,1
MD,Anne Arundel County,202104,30,30,1
MD,Anne Arundel County,202105,14,31,0.45
MD,Anne Arundel County,202106,0,30,0
MD,Anne Arundel County,202107,0,31,0
MD,Anne Arundel County,202108,0,15,0
MN,Anoka County,202004,0,21,0
MN,Anoka County,202005,0,31,0
MN,Anoka County,202006,0,30,0
MN,Anoka County,202007,8,31,0.26
MN,Anoka County,202008,31,31,1
MN,Anoka County,202009,30,30,1
MN,Anoka County,202010,31,31,1
MN,Anoka County,202011,30,30,1
MN,Anoka County,202012,31,31,1
MN,Anoka County,202101,31,31,1
MN,Anoka County,202102,28,28,1
MN,Anoka County,202103,31,31,1
MN,Anoka County,202104,30,30,1
MN,Anoka County,202105,13,31,0.42
MN,Anoka County,202106,0,30,0
MN,Anoka County,202107,0,31,0
MN,Anoka County,202108,0,15,0
NC,Anson County,202005,0,31,0
NC,Anson County,202006,5,30,0.17
NC,Anson County,202004,0,21,0
NC,Anson County,202007,31,31,1
NC,Anson County,202008,31,31,1
NC,Anson County,202009,30,30,1
NC,Anson County,202010,31,31,1
NC,Anson County,202011,30,30,1
NC,Anson County,202012,31,31,1
NC,Anson County,202101,31,31,1
NC,Anson County,202102,28,28,1
NC,Anson County,202103,31,31,1
NC,Anson County,202104,30,30,1
NC,Anson County,202105,13,31,0.42
NC,Anson County,202106,0,30,0
NC,Anson County,202107,0,31,0
NC,Anson County,202108,0,15,0
NE,Antelope County,202004,0,21,0
NE,Antelope County,202005,0,31,0
NE,Antelope County,202006,0,30,0
NE,Antelope County,202007,0,31,0
NE,Antelope County,202008,0,31,0
NE,Antelope County,202009,0,30,0
NE,Antelope County,202010,0,31,0
NE,Antelope County,202011,0,30,0
NE,Antelope County,202012,0,31,0
NE,Antelope County,202101,0,31,0
NE,Antelope County,202102,0,28,0
NE,Antelope County,202103,0,31,0
NE,Antelope County,202104,0,30,0
NE,Antelope County,202105,0,31,0
NE,Antelope County,202106,0,30,0
NE,Antelope County,202107,0,31,0
NE,Antelope County,202108,0,15,0
MI,Antrim County,202004,5,21,0.24
MI,Antrim County,202005,31,31,1
MI,Antrim County,202006,30,30,1
MI,Antrim County,202007,31,31,1
MI,Antrim County,202008,31,31,1
MI,Antrim County,202009,30,30,1
MI,Antrim County,202010,28,31,0.9
MI,Antrim County,202011,30,30,1
MI,Antrim County,202012,31,31,1
MI,Antrim County,202101,31,31,1
MI,Antrim County,202102,28,28,1
MI,Antrim County,202103,31,31,1
MI,Antrim County,202104,30,30,1
MI,Antrim County,202105,31,31,1
MI,Antrim County,202106,21,30,0.7
MI,Antrim County,202107,0,31,0
MI,Antrim County,202108,0,15,0
AZ,Apache County,202004,0,21,0
AZ,Apache County,202005,0,31,0
AZ,Apache County,202006,0,30,0
AZ,Apache County,202007,0,31,0
AZ,Apache County,202008,0,31,0
AZ,Apache County,202009,0,30,0
AZ,Apache County,202010,0,31,0
AZ,Apache County,202011,0,30,0
AZ,Apache County,202012,0,31,0
AZ,Apache County,202101,0,31,0
AZ,Apache County,202102,0,28,0
AZ,Apache County,202103,0,31,0
AZ,Apache County,202104,0,30,0
AZ,Apache County,202105,0,31,0
AZ,Apache County,202106,0,30,0
AZ,Apache County,202107,0,31,0
